好處 容易交往。
好處 好辦，容易處理。
好處 福氣、好運。
過當 超過適當的數目或限度。
所有人 持有所有權的人。
外婆 稱謂。稱母親的母親。
外婆 流行語。外面的老婆。
禮拜 基督教徒每星期日聚眾集會，對上帝敬拜的儀式。
禮拜 教徒稱星期日為「禮拜日」，一個星期為一個禮拜。
禮拜 對所信仰的宗教神聖物行敬拜禮。
聰明 耳目敏捷。
聰明 天資靈敏，理解力高，心思細巧。
進修 進一步研究學習。
改寫 將原先的作品修改重寫。
到 往、去。
到 姓。如南朝宋有到彥之。
期限 某一限定的時間。
競爭 為某種目的而相互爭取。
口味 滋味。
口味 珍饈美味。
口味 對事物的愛好。
特殊 特別的、不同於一般的。
刻 時候。亦指短暫的時間。
刻 傷害、剝削。
刻 <1>動{1}{2}之又音。
刻 古代記時的名稱，一晝夜共分一百刻。今以十五分鐘為一刻。
刻 限定。
能 寧、寧可。
能 傳說中的動物。如熊，足似鹿。
能 一種日本古典戲劇。由猿樂發展的歌舞劇，以動作、表情和音樂表現。
能 及、到。
能 只、僅僅。
能 用途、功用。
能 投契、睦。
能 人才、有才能的人。
能 物質運動的能量。因運動形式不同而有電能、熱能、機械能、化學能、原子能等。能量間可互相轉換，以功率為計算單位。
能 可以做、此才幹。
別 分離、離開。
別 姓。如南北朝有別浦，宋代有別之杰。
不熟 記得不詳確。
排定 安排妥當。
攻擊 主動進攻，襲擊敵人。
攻擊 以武力、語言或文字對人施加傷害。
盒子 一種麵粉製的北方食品。中間包餡兒，上下兩片麵，周圍壓緊，烙熟可吃。
盒子 一種外形像盒子的煙火。
盒子 一種外有木盒的手槍。
盒子 有底有蓋，可以開合的盛物器皿。
初 全、始終。用於否定句，表範圍。
初 陰曆每月一日到十日，皆冠上「初」字，表上旬的。
初 根本、本原。
初 姓。如宋代有初暐。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
分 量詞：(1) 計算重量的單位。一兩的百分之一。(2) 計算地積的單位。一畝的十分之一。(3) 計算貨幣的單位。一元的百分之一。(4) 計算時間的單位。六十分為一小時。如：「他花了數分的時間完成這項實驗。」(5) 計算角度的單位。一度的六十分之一。(6) 計算程度深淺的單位。如：「一分努力，一分收穫。」、「逢人只說三分話。」
分 時間的名稱。六十分為一小時。
分 配與、給與。
分 分與份於ㄈㄣˋ音時多見混用。究其本義「分」為分別、分開的意思，所以可引申為成分、部分的意思。「份」本讀為ㄅㄧㄣ，同「彬」字。後與「分」的類化字「份」同形相混，遂有二音。今於表示名分、身分、部分等義時，宜用「分」字；表示量詞，如：「一份工作」、「一份報紙」，或「股份」時，可從俗用「份」字。
分 區別、不一樣之處。
分 辨別。
切 向批發商批購貨物。
切 幾何學上指直線與弧線或兩弧線相接於一點。
切 要點。
切 電訊傳播中，截斷目前通訊，將第三消息插入。
切 按脈。
切 籃球賽中閃身進攻對方籃下。
切 古代拼音法。將兩字拼讀成一字的聲音。原則是上字取聲，下字取韻、調，如「端，都官切。」都取ㄉ音，官取ㄨㄢ韻，合讀為「ㄉㄨㄢ」。
切 一定、千萬。
切 所有的。
切 急迫、急促。
切 咬、咬緊。
切 貼近。
切 一種球技。利用球拍做下切動作，使之旋轉。用於網球、乒乓球等。
切 密合。
刀 姓。如明代有刀幹孟。
刀 武器名。一種用來砍殺，頗具殺傷力的兵器。
刀 二一四部首之一。
刀 古代的錢幣。外形如刀。
刀 切、削、剪、刻、割、斬的工具。多以鋼鐵製成。
刀 量詞：(1) 計算切割次數的單位。如：「老屠戶在那塊豬肉上劃了幾刀。」(2) 計算紙張的單位。一百張為一刀。如：「一刀稿紙」。
缺點 不完美的地方。
筆記 隨筆記錄的文字。如陸游的老學庵筆記。
筆記 記錄。
筆記 一種文體。大抵雜記見聞、辨訂俗{[90c6]}、或綜述古義。
無限 無窮盡。
解脫 開釋、解除。
解脫 佛教用語。指修行者的心已完全息滅貪、瞋、痴等一切煩惱的境界。大佛頂首楞嚴經．卷六：「若諸眾生，欲心明悟，不犯欲塵，欲身清淨，我於彼前，現梵王身，而為說法，令其解脫。」亦稱「涅槃」。
打開 使停滯的情況開展或狹小的範圍擴大。
打開 解開。
背 胸部的後面，從後腰以上到頸下的部位。
背 記憶。
背 物體的反面或後面。
背 躲避、瞞著。
背 聽力不好。
背 僻靜的。
背 死亡、去世。
背 離開、拋棄。
背 用背部對著。
背 違反。
背 裝潢字畫或書冊，即裱褙。
難 災禍。
難 仇敵。
難 辯駁、辯論。
離 背叛。
離 分別、分開。
離 姓。如五胡十六國時後燕有離班。
離 易經卦名：(1) 八卦之一。卦形為{[8e7c]}。其象為火、日、電。(2) 六十四卦之一。離（{[8e7c]}）下離（{[8e7c]}）上。象以陰柔之質而得中正之義。
離 遭受、觸犯。
離 距、相隔。
離 缺少。
挺 獨特、傑出。
挺 量詞。計算機槍數量的單位。
挺 勉強支撐。
挺 直的。
挺 撐直。
挺 拔出。
演變 事物在時間推移的過程中所產生的變化。
配上 搭配、加上。
雨 朋友。
雨 二一四部首之一。
雨 下雨。
雨 滋潤、灌溉。
美工 美術工作。如電影的美工，就包括布景的設計，道具、服裝的設計和選擇等。
美工 擔任美術工作的人。
國產 本國出產的。
出國 到國外去。
電 明快的。
電 打電話或打電報。
名詞 表示人、地、事、物等名稱的詞，如王陽明、臺北、教育、樹木等。分專有名詞、普通名詞二種；或分具體名詞、抽象名詞二種。
成年 發育到成熟的年齡。我國法律以年滿二十歲為成年，且始承認其有完全能力。
成年 全年、整年。
基礎 房屋的基址和柱腳的礎石。北魏．酈道元．水經注．渠水注：「今碑之左右，遺墉尚存，基礎猶在。」引申為事物的根本。文明小史．第十二回：「送我們至萬國通商文明之地，好叫我等增長智識，以為他日建立功業之基礎。」二十年目睹之怪現狀．第二十一回：「明了理，自然德性就有了基礎。」
中共 中國共產黨的簡稱。一般也代稱其政權。
無論 不論、不管。
無論 不追究。
無論 何論，更不必說的意思。
集 輯錄詩文等的書籍。
集 棲息。
集 中國傳統圖書四部分類的第四部，包括詩文等的作品稱為「集」。
挑 搬弄、煽動。
挑 一種彈奏指法。手指反手回撥稱為「挑」。
挑 一種書寫筆法。運筆向下，稍作停頓；向上提筆稍挫，扭鋒順勢挑出而收筆。
之前 表示某個時間以前的連詞。
按 用手向下壓。
按 撫、扶。
按 巡行。
按 考察。
按 彈奏。
按 姓。如元代有按攤。
初賽 第一輪的比賽。
細語 小聲說話。
主要 最重要的。
發文 發出公文。
麻油 由芝麻種子榨取的油，可食用或照明。
分解 解決、了結。
分解 判別。
分解 解說。
分解 化學上一化合物因化學作用分為二種以上元素或化合物時，稱為「分解」。
地方 某部分。
地方 區域、地區。
地方 本地、當地。
地方 地保的俗稱。
地方 處所。
雞 動物名。鳥綱雞形目。常見家禽，品種很多。嘴短，上嘴稍彎曲。頭部有紅色肉冠，雄雞較大。翅短，飛行能力不佳。
頭號 最好的、最大的。
不著 不用、用不著。
不著 不成功。
不著 不顧。
不著 不及時。
不著 不適宜。宋．楊萬里．和道父山歌：「種田不收一年事，取婦不著一生貧。」警世通言．卷十三．三現身包龍圖斷冤；「迎兒，你嫁人不著，是你的事。我今與你一兩銀子，後番卻休要來。」
不著 不在。
天亮 破曉、天明。
天亮 比喻心中澄明，如天空般明亮。
是非 事理的對與錯。
是非 泛稱口舌的爭論。
出去 從裡面到外邊去。
胡說八道 沒有根據的亂說。
樂觀 對人生或一切事物的發展充滿信心。相對於悲觀而言。
碗 量詞：(1) 計算碗裝物的單位。如：「一碗茶」、「兩碗飯」。(2) 計算燈籠的單位。水滸傳．第二十二回：「正勸不開，只見兩三碗燈籠，飛也似來。」
碗 盛飲食的器皿。
小孩 子女。
基金會 為興辦、發展某種事業或活動而組成的團體。資金來源可經由社會募捐或工商業界出資等方式取得。人員有的採固定編制，有些則是義務性協助。
天人 仙人、神人。形容容貌出眾或才能過人的人。唐．杜甫．八哀詩．贈太子太師汝陽郡王璡：「汝陽讓帝子，眉宇真天人。」三國演義．第三十九回：「吾笑徐元直在丞相面前，誇諸葛亮為天人。」後亦指美麗的女子。聊齋志異．卷二．阿寶：「轉念阿寶未必美如天人，何遂高自位置如此？」
天人 洞悉宇宙、人生真理的人。
天人 天和人。
天人 天象與人事之間的關係。
天人 天理人欲。
碟 像碟狀的物體。
碟 底部平而淺，用以盛裝食物的小盤。
碟 量詞。計算碟裝物的單位。
主管 負責管理。
戀愛 男女互相愛悅的行為。
面對 面臨。
眼睛 動物身上觀察外物的視覺器官。
確定 確實肯定。
又是 表示重複、反覆的語詞。
分辨 辨別、說明。
保佑 保護幫助。
關鍵 鎖門的木栓。
關鍵 機關或事物的重要部分。
引發 引起、啟發。
努力 把力量盡量使出來。
夠 表示達到適當程度。
夠 膩、厭煩。
夠 表示達到一定的數目。
大 
大 誇耀、自以為是。
大 不平常、重要的、偉大的。
大 二一四部首之一。
大 很、非常。
大 姓。如唐代有大明，金代有大興國。
大 與「小」相對之詞。
大 至高無上的。
頓 
頓 屯兵、駐紮。
頓 立刻、突然。
頓 傾倒、毀壞。
頓 姓。如漢代有頓琦。
頓 鈍、不鋒利。
太 極、最。
太 過甚。
太 稱謂：(1) 用以尊稱輩分極高的長輩。如：「祖太」、「阿太」。(2) 見「太太」條。
天 自然。
天 不可或缺的事物。
熊 動物名。哺乳綱食肉目。頭大，四肢粗短，力氣大。用腳掌走路，能攀登樹木。全身覆濃毛，有冬眠習慣，而以肉食為主，多產於寒帶。
熊 姓。如清代有熊成基。
圖示 用圖片或表格來表示。
言論 言談議論。
拿手 擅長。
拿手 把柄。
拿手 把握。
內心 真心、真誠。
內心 心或思想。古人以心為思想的器官，因心和思想皆在身內，故稱為「內心」。
內心 三角形內切圓的圓心。由三角形三內角的三條平分線相交於一點，此點即為三角形內切圓的圓心。
不同 不一樣。
甚至 表示更進一層的連接語詞。
對照 互相比對參照。
清楚 清秀齊整。
清楚 清晰明白。
清楚 整理潔淨。
清楚 整齊潔淨。
熱 姓。如宋代有熱煥。
熱 強烈的、非常的。
熱 親切、情意濃厚。
熱 溫度高的。
熱 某一種受人喜愛的潮流。
熱 高溫度。與「冷」相對。
熱 受人喜愛的。
熱 物體溫度升高所釋出的一種能。
熱 加熱、使溫度升高。
熱 心中著急。
熱 熱氣、暑氣。
房間 間，計算房子的量詞。房間指一間房子。
電話 一種利用電的作用，使兩地間能互相通話，傳達消息的工具。將聲波轉換成電的強弱信號，傳至遠處，然後再還原為聲波。可分為有線電話和無線電話。
大門 良好的家族，即大族。
大門 整個建築物對外的主要門戶。
多 姓。如商代有多父鼎。
多 經常。
多 勝、超過。
多 稱美、稱讚。
多 只、只是。
多 大部分。表數量大。
多 見「都」<2>條。（01980）
解 
解 典當、抵押。
解 免除、消除。
解 文體名。古代文體之一，旨在辯論解說。
解 官署、官吏辦公的地方。
解 鬆懈、懈怠。
解 姓。如春秋時晉國有解狐。
解 會、能夠。
解 租用、租借。
夜 夜行。
夜 姓。如漢代有夜龍。
夜 從天黑到天亮之間的一段時間。
夜 昏暗的。
今日 目前、現在。
今日 今天。
該 具備、兼備。
該 囊括、網羅。
該 注定。
該 應當。
詳 完備、仔細。
詳 從容、莊重。
詳 明白、知道。
詳 細述、陳述。
詳 審察議斷。
詳 古代官吏上呈長官的文書。
詳 審慎、仔細、周全。
主機 成套的動力設備中，擔任主要作用的機器。如電腦主機。
主機 電視、廣播或無線電臺，非為備份或備用於發射接收的一具機器，為主要的發射機或接收機。
主機 編隊飛行中，擔任率領、指揮機群等任務的飛機。
人力 從事經濟活動的人口，包括就業人口與失業人口。
人力 人的勞動力。
人力 人為的力量。
請教 請問、請求指導。
言多必失 話說多了，必定有出錯的時候。
登錄 註冊或登記。
登錄 將資料輸入電腦系統中，一般多指將資料置入主資料庫而言。
登錄 網路上指使用者利用已註冊的名字與密碼上網，取得使用權力。為英語Login 的義譯。主要目的是確定個別使用者有使用系統的權力及讓系統能夠建立好個別使用者的工作環境。
從頭 自起初開始。
試 考驗、測驗。
試 測驗。
試 嘗試。
試 探測、刺探。
表現 把思想、感情、生活經歷等內情顯露出來。
得知 獲知、知道。
後來 後至、後到。
後來 後進之人。
後來 以後。
三明治 一種西方簡餐。為英語sandwich的音譯。即在數片土司麵包間夾以肉類、蔬菜、沙拉等配料所成。相傳十八世紀時，英國第四代sandwich伯爵為了通宵賭博而創，現已普遍當做早餐或點心食用。
指令 一種舊式公文。凡以上對下，因呈請而有所指示時用之。
指令 計算機程式語言中指揮電腦運作的訊號。
指令 指示、命令。
不再 不重複或沒有下一次。
不再 不繼續。
前後 前面與後面。
前後 表示時間的長短。
眼熟 好像曾經看見過。
美好 體態或容貌俊美姣好。
美好 完美而令人滿意的。
整理 收拾、準備。
整理 整頓治理。
優先 在次序上先實行。
膠著 黏得牢固。
抱怨 對他人訴說心中的不滿、怨恨。
抱怨 心中懷藏怨恨。
對錯 正確或錯誤。
長 二一四部首之一。
長 年齡稍大。
長 執掌。
長 永久。
長 強盛。
長 老。
長 尊重。
長 出生。
長 養育。
長 姓。如春秋時楚國有長沮。
長 遠。
長 時間久遠。與「短」相對。
長 生長、發育。
建議 意見、辦法。
建議 提出意見供別人參考。
出 發洩。
出 做官、出任其事。
出 量詞。古代計算表演段落的單位。
出 外部、外面。
闖關 比喻克服困難，通過考驗。
作為 當作。
作為 行為與舉動。
項 脖子。
項 量詞。計算事物分類或件數的單位。
項 姓。如秦代有項羽。
項 肥大。
項 頸的後部。
看官 傳統戲曲、說書人或話本和章回小說中對觀眾與讀者的稱呼。
簽章 簽名蓋章。
榮 花。
榮 茂盛、繁多。
榮 屋檐兩頭翹起的部分。
榮 富貴、顯達。
榮 光耀的。
榮 姓。如清代有榮祿。
榮 光耀、光榮。
比較 較量高下、輕重、長短、距離、好壞、快慢等。
比較 古時官府對差役未能於限期內完成差事，加以杖責。
凡 概括之詞。
自家 自己、本身。
通令 上級機關對下級機關的共同訓令。
通令 傳達命令。
下功夫 用功。
興趣 欣悅而樂於從事。
興趣 樂於學習、注意的事。
進來 由外入內。
法律 古代多指刑法或律令。史記．卷八十七．李斯列傳：「二世然高之言，乃更為法律。」三國演義．第三十八回：「侵求吏民，人民皆怨；戰具不修，軍無法律。」今泛指法令與法規。
脂 姓。如三國時魏國有脂司。
脂 動植物體內的油質。
脂 上油潤滑。
脂 胭脂的簡稱。指化妝品。
脂 比喻財物。
嚴重 嚴謹持重。
嚴重 情勢緊急危險。
嚴重 尊重、敬重。
改進 改正以求進步。
一樣 相同、相似。
一樣 一般。
一樣 一種。
臺灣 指臺灣地區。
臺灣 臺灣省政府功能業務與組織調整前的簡稱。
臺灣 簡稱「臺」。地理位置於亞洲東南部，東濱太平洋，北臨東海，東北與琉球群島隔海相望，南隔巴士海峽與菲律賓相望。西以臺灣海峽與大陸地區福建省相望。包括臺灣本島、澎湖群島、金門、馬祖、綠島、蘭嶼及附屬島嶼。
昨晚 昨夜。
加油 比喻進一步努力。為人打氣、鼓勵他人時的用語。
負面 反面。
進展 進步發展。
魔法 妖術、邪法。
等於 相等、相同。
逛逛 到處走走，閒逛。
地址 居住或通信的地點。
鐘頭 小時。
突破 超越。
母 原本的。
母 老婦。
母 稱謂：(1)對媽媽的稱呼。如：「母親」。詩經．小雅．蓼莪：「父兮生我，母兮鞠我。」(2)對女性長輩的尊稱。如：「姑母」、「祖母」、「師母」。
轉帳 不以現金收付款項，僅在帳簿上轉載。
統計 收集同一範圍內的事物，加以整理、計算，運用數字表示眾多事實的特性，並觀察其全體相關和演變情形，所作的比較、研究。
統計 總括計算。
標準 衡量事物的準則。
秒 時間的名稱。六十秒為一分。
秒 量詞：(1) 計算時間的單位。六十秒為一分。如：「他花了十二秒時間跑完一百公尺。」(2) 計算弧、角的單位。六十秒為一分，六十分為一度。(3) 計算經緯度的單位。六十秒為一分。
秒 稻穀的芒。
回信 回覆音訊。
回信 回覆的信函或音訊。
中暑 曝露於太陽底下所引起的病症，出現痙攣、昏睡、體溫升高等症狀。
態勢 狀態和形勢。
去事 往事。
後門 比喻退路、出路或通融、舞弊的途徑。
後門 肛門。
後門 房屋後面的便門。
後門 比喻寒微的門第。
功能 功用效能。
德州 德克薩斯州的簡稱。
輸家 賭博或划拳輸了的人。
一路 沿途。
一路 同類。
一路 同夥。
一路 同路。
抗議 對他方的意見或措施作反對的表示。
抗議 持論正直。
賑災 救濟災民。
統一 使零散、分離的統合為一體。
代管 代為管理。
反噬 反咬一口。比喻謀害有恩於己的人，恩將仇報。
反噬 犯罪者誣告檢舉人為同謀。
情況 興致、情趣。
情況 事物的實際狀況。
情況 情緒、心情。
訂購 事先訂定購買貨物。
缺 短少、不足。
缺 衰微、衰弱。
缺 過錯、不完美的地方。
缺 缺口、空隙。
缺 職務的空額。
缺 殘破的。
缺 應到而未到。
介紹 為人引進或帶入新的事物。
介紹 介，古代傳遞賓主之言的人。紹，紹繼、接續。介紹指相繼傳話。
介紹 居間接洽，牽合雙方。
夾 
夾 鉗物的工具，有的有柄。
夾 用夾棍行刑。
夾 將東西放在腋下，以胳膊使勁帶緊。
夾 <1>之又音。
夾 雙層的。
夾 暗藏的。
免不了 避免不了。
司機 管理機器。
司機 管理機器的人。
司機 開車的人。
清除 全部清理掃除。
您 第二人稱。你的敬稱。多用於長輩。亦泛指你們。
您 見「你」條。(03015)
要約 約束。
要約 法律上指以締結契約為目的，而向相對人所為之意思表示。
要約 簡要約略。
要約 契約。
紅色 像鮮血的顏色。
紅色 大陸地區指革命或政治警覺性高的象徵。
辦法 處理事務或解決問題的方法。
搭 披在身上的短衣。
搭 掛、披掛。
搭 連接、接著。
搭 按。
搭 姓。如元代有搭海。
學校 講學研習的教育機構。
語言 人類用嘴說出來的話，由語音、語彙和語法所組成，是表達情意、傳遞思想的重要工具。
世界 佛教用語：(1) 古印度人的宇宙觀，指以須彌山為中心，同一個日、月所照的四天下為一世界。摩訶般若波羅蜜經．卷十：「世尊！般若波羅蜜為大利益如是，於三千六千世界中能作佛事。」(2) 指一尊佛所教化的國土。清．錢謙益．募修開元寺萬佛閣疏文：「華嚴世界，湧現於閻浮提，何其盛也。」
世界 自成體系的組織或現象。
世界 世上、人間。
依然 依舊。
依然 留戀不捨的樣子。
對話 一向沒有聯繫的國家、政府之間的接觸、談判。
對話 答話。
對話 當面對證所說的話。
小心 顧慮、顧忌。
小心 留心、謹慎。
小心 心胸狹小。
傷腦筋 事情不易解決，費心思。
步驟 緩慢和急速。形容做事不同的形態、風格。
步驟 做事的程序。
浪花 波浪互相衝擊而濺起的水。
浪花 不結果實的花。
畫面 圖畫、銀幕等所呈現的形象。
畫面 古代北方某些少數民族，凡遇大悲大喪，即以刀劃臉，以示悲愁。
獲得 獲取、得到。
順手 辦事順利。
順手 合用。
順手 隨手。
本身 自己、本人。
沒空 沒有空閒。
狹義 範圍比較狹窄的界說。相對於廣義而言。
領域 學術思想或社會活動的範圍。
領域 國家主權所及的區域，包括陸、海、空三方面。
太陽 經穴名。如手太陽小腸經、足太陽膀胱經。
太陽 日的通稱。天體恆星之一，半徑約為七十萬公里，距地球約一億五千萬公里。有巨大的熱能輻射，其表面溫度為攝氏六千度，中心溫度在攝氏一千萬度以上。地球以它為中心作公轉，並從它得到光和熱。
太陽 太陽穴的簡稱。
搞 做、從事。
強調 對於某種事物或意念，特別加以鄭重表示，使人注意或信服。
恰到好處 剛好到最合適的地方。指達到正當適可處。
人家 家產。
人家 住宅、民家。
人家 女子未出嫁前的夫家。
人家 妻室。
人家 附在人稱名詞之後，表示身分。
人家 家庭。
騎士 騎機車的人。
騎士 乘馬的兵士。
騎士 歐洲中世紀封建主階級中的最低階層。領有土地，為大封建主服騎兵軍役。
誰 難道。
誰 甚麼人。表疑問。
誰 <1>之讀音。
課 關於求神問卜的事情。
課 賦稅。
課 督促、督率。
課 考核、考試。
傍晚 {[91d6]}昏時分。
連線 電子資料傳輸中，一種以處理透過通信線路交互傳送資料的操作模式。
誤 差錯。
誤 迷惑。
誤 妨害、耽擱。
誤 錯過。
在家 居於家中。
在家 佛教謂過世俗生活。
用處 用途。
等等 列舉時的刪略詞。
等等 等候片刻。即等一下、等一會。
只會 僅會、僅能。
金剛 比喻堅硬壯碩之物。
金剛 一種礦石。
金剛 金剛猩猩的簡稱。
金剛 佛教的護法力士。
許多 很多。
說 介紹（親事）。
說 談論。
說 喜悅。
說 訴說、告訴。
放鬆 紓解、放開、解開。
放鬆 放寬、不苛刻。
提問 提出問題來問。
突然 忽然，猝然。形容情況發生急促且出人意外。
說不定 也許，不一定。
最好 極好。
最好 表示非常希望。
不可能 不會有可能。
不准 不允許、不答應。
脫離 離開、斷絕。
瓏 
差別 區別、差異。
摔倒 跌倒。
協調 協力調和，使意見一致。
心得 心中領會而有所得。
蓮花 荷花的別名。
危機 潛藏的危險、禍害。
危機 生死成敗的緊要關頭。
隻 奇數、單一的。
隻 獨特的、特殊的。
隻 量詞：(1) 計算飛禽走獸等動物的單位。如：「一隻雞」、「兩隻兔子」。(2) 計算物體件數的單位。通「只」。如：「一隻箱子」、「兩隻耳環」。
一陣子 一段時間。
抓 
抓 用手或爪取物。
抓 <1>之讀音。
抓 把握、掌握。
抓 搔。
狂人 狂妄無知的人。
狂人 瘋狂的人。
狂人 狂放不羈的人。
壓制 一種柔道動作。以身驅伏壓對手，使之無法反抗。
壓制 壓迫限制，用強力使人屈服。
流傳 傳播流行。
研究生 大學畢業，或修畢相關的學分，通過研究所入學考試，得以進一步研究高深學問的學生。可分為博士班及碩士班兩種。
高手 技藝高超的人。
熱血 鮮血。
熱血 願意為理想、抱負犧牲一切的熱情。
只是 只因為。
只是 但是。
只是 不過是。
肚子 腹部。
肚子 圓而突起、像肚子的東西。
計畫 事先擬訂的具體方案或辦法。
計畫 事先策劃。
話 語言。
話 故事。
不會 不至於。
不會 不能。
不會 不見，不會面。
存在 持續占據時間或空間，尚未消失。
存在 哲學上行為與自我意識中所體驗到的事物。
傭兵 受僱替別的國家賣命打仗的人。
傭兵 受僱替別的國家從事某項競賽的人。
沒勁 沒有興味。
便當 即便、就算。
便當 方便、便利。
便當 飯盒。為日語{[c760]}{[c77a]}{[c74f]}{[c6ec]}的音譯。
全速 最快的速度。
中間 裡面。
中間 位於兩者或兩者以上當中。
中間 位置居中的房間。
中間 在事情進行的時候。
姊姊 稱謂。對親戚中年長於自己的同輩女性的稱呼。
醒 睡眠狀態結束或尚未入睡。
醒 覺悟、明白。
醒 <1>之又音。
醒 顯明、清楚。
醒 酒醉或昏迷後恢復正常。
執行 依法實行。
陪考 陪同考生赴考場。
母校 自己所畢業的學校。
洗禮 基督教及天主教的入教禮。各教派的洗禮儀式和禮儀不盡相同，有的將受洗者的全身或半身浸入水中，有的在受洗者的額上灑水或滴水。行禮時，施洗禮者必須口誦規定的禮文，並奉三位一體真神之名宣告：「我奉聖父、聖子和聖靈的名為你施洗。」
洗禮 比喻重大的鍛鍊或考驗。
公文 處理或聯繫公務的文書。
轉任 改換職位。
案子 有關訴訟的事件、案件。
案子 粗大的桌子，多設於鋪肆中。
威猛 威武勇猛。
至少 表示最小的限度。
至少 極少。
學期 一般學校把一學年分為兩期，由本年八月到次年一月是第一學期，次年二月到七月是第二學期。又或從秋季開學到寒假為一學期，從春季開學到暑假為一學期。
形成 構成，演變完成。
也好 表示雖然與自己的原意不同，但是還可以同意的助詞。
也好 表示在所列舉的情況下，其結果都不改變。如 :「讀書也好，運動也好，都不可偏廢。」
大陸 臺灣等地對大陸地區的專稱。
大陸 地表巨大的陸塊，對海岸而言。一般言之，地球有七大洲：亞洲、歐洲、非洲、北美洲、南美洲、大洋洲和南極洲。其中歐、亞、非三洲稱為「舊大陸」，美洲稱為「新大陸」。
親手 親自動手。
回去 俗稱死亡為「回去」。
回去 回到原來的地方。
灌 注入、倒進。
灌 姓。如漢代有灌嬰。
灌 澆水。
灌 叢聚的。
灌 錄製。
灌 一種古代祭祀的儀式，酌酒灑地以告神。
辛苦 請人作事的客氣話。
辛苦 身心勞累困苦。
錢包 裝錢的袋子。
學會 由研究某一學科的人共同組成的學術交流團體。如孔孟學會、生物學會、物理學會等。
畢業 在學校或訓練班修完全部的課程。
畢業 籃球規則中，五次犯滿，戲稱為「畢業」。
對面 面對面。即當面。比喻切近。
對面 相對的一面。
對面 迎面。
完美 美好無缺。
咖啡店 販賣咖啡等餐飲的店鋪。
所以 原故、理由。
所以 因此、因而。常與「因為」連用，表示因果關係。
所以 何以、為何。
所以 用此、用來。
天氣 運命的徵候。
天氣 氣候。在一定區域和一定時間內，多種氣象要素綜合顯示的大氣狀況。
天氣 空氣。天空中輕清之氣。
天氣 時候。指某一時刻。
刺眼 惹人注目且使人覺得不順眼。
刺眼 光線或顏色強烈，使眼睛受到刺激。
人形 人的形體。
後頭 以後、將來。
後頭 人體或物體背面靠後的部分。
力量 能力。
力量 力氣。
力量 作用、效力。
店 旅館。
店 陳列貨物以出售的地方。
碰到 遇見。
先生 對士人的稱呼。
先生 妓女。
先生 對年長有道德、有學問、或有專業技能者的尊稱。戰國策．宋衛策：「乃見梧下先生，許之以百金。三國演義．第三十四回：「深感先生見愛。但凡人死生有命，豈馬所能妨哉！」
先生 對老師的尊稱。
先生 稱謂。妻子對他人稱自己的丈夫。
先生 對道士的稱呼。
打麻將 玩麻將牌來消遣或賭博。
進行 向前行走。
因為 連詞，用來提起所述的原因。
永遠 永久。表示持續很長一段時間。
龜 動物名。爬行綱龜鱉目龜科。身體橢圓而扁，腹、背皆有硬殼。頭似蛇，四肢短，頭、尾和腳都可縮入甲殼內。行動遲緩，性耐飢渴，壽命長達百年之上。其肉可食，殼可入藥。古時常灼龜甲以占卜，故稱為「靈物」。
龜 二一四部首之一。
龜 皮膚因寒冷或過分乾燥而出現裂痕。
龜 
龜 罵人的話。唐朝樂戶戴綠頭巾，後因龜的頭部亦為綠色，故用以比喻開設妓院的男子，及妻子不貞的人為「龜」。
米湯 用米煮成的湯。
米湯 比喻奉承的話。
等級 階級、次第。
犀利 堅固銳利。多指武器而言。
犀利 形容語辭、感覺、目光等敏銳鋒利。
是否 對不對、是不是。表示然否的疑問副詞。
是否 對或錯。
復活 死而復生。
復活 已經沉寂的事，又出現生機。
復活 書名。俄國托爾斯泰所著。敘述一娼婦因殺人嫌疑被捕，審判官發現其為十年前所戀村女，欲救其脫罪無效，乃同流放西伯利亞，女感悟而成善婦。
時段 在某一固定時間內劃分成的階段。
戒菸 禁絕抽菸。
探親 探訪親戚。
緩慢 不快、遲延。
電腦 一種能接受資料，並按照人為指示的方法將它處理，並產出有用結果的裝置。通常由輸入設備、輸出設備、中央處理器、主記憶體及算術與邏輯單元等五大部門所組成。
白痴 醫學上指因遺傳、出生傷害，或患腦膜炎、嚴重腦部傷害等而造成智力特別低下，行動非常遲鈍，不能辨別事物的人。
餐飲 餐點和飲料。
時差 每日就日晷量得的時刻，與平均太陽日之標準時刻相較的差數，稱為「時差」。
時差 兩地因經度不同，形成時間上的差距。
有的 全體中的一部分。
東京 宋時稱開封為「東京」。
東京 城市名。(Tokyo)日本的首都，舊稱為「江戶」。位於關東平原上，臨東京灣，為日本政治、經濟與交通中心，是日本的第一大都市，也是世界航空線的中心之一。
東京 漢時稱洛陽為「東京」。如張衡有東京賦。
扮演 化裝表演。
良好 滿意事態情況的發展。
上前 向前。
接招 比喻接受挑戰。
找到 尋覓而後發現或獲得。
帶刺 本指帶著刺。後形容人說話含有諷刺意味。
底止 止境、終點。
冷 鄙視、譏刺。
冷 閒散。
冷 姓。如漢代有冷壽光。
冷 寒、涼、溫度低。
冷 突然。
冷 寂靜、寂寞。
冷 不受歡迎的、無人過問的。
冷 淡漠、不熱烈。
冬 一年四季中的最後一季。農曆指立冬至立春的時期，一般而言氣溫較低。若以北半球氣候論，概指十一月或十二月至翌年的二月或三月期間。
